skewer,alpha,step,t,dt,F_lya,F_inc,locIF,vIF_fd,vIF_fm,T_center,width_IF,nH_avg,nH_center,C_em
0001,2.5,21833.0,21.99564,0.002203263,2318.056,10234.26,288.78807517822315,5405.847,1156.81,20363.73,1.197123e+23,0.0001014173,8.160028e-05,0.1030191
0001,2.5,22060.0,22.38937,0.002221514,2426.407,10240.44,290.8425145819838,5114.525,1058.369,20278.11,1.132977e+23,0.0001062066,8.92733e-05,0.1023854
0001,2.5,22282.0,22.78141,0.002088228,2627.929,10226.33,292.657161373947,4521.701,922.6481,20111.12,1.089503e+23,0.0001102425,0.0001023107,0.1020536
0001,2.5,22479.0,23.17503,0.002396323,2889.093,10193.65,294.2352559948158,3930.813,791.9212,19925.29,1.044705e+23,0.0001174701,0.0001188709,0.09787478
0001,2.5,22690.0,23.56778,0.001678551,3170.673,10140.08,295.5962410887878,3387.487,682.1878,19668.17,1.021258e+23,0.0001182288,0.000137317,0.1044571
0001,2.5,22882.0,23.95996,0.002286549,3450.139,10072.75,296.7887232663634,2973.999,594.5927,19411.27,9.968708e+22,0.0001225225,0.0001565463,0.1066883
0001,2.5,23067.0,24.35391,0.002410135,3715.827,10014.84,297.83538561244313,2603.502,527.218,19247.69,9.715629e+22,0.0001272886,0.0001755761,0.1063714
0001,2.5,23247.0,24.74703,0.00248532,3961.385,9910.375,298.77511341542413,2345.438,471.5709,19122.87,9.224749e+22,0.0001332012,0.0001942834,0.1070928
0001,2.5,23422.0,25.1376,0.002511552,4186.32,9881.955,299.63707064160735,2148.747,429.5624,18839.9,8.94783e+22,0.0001394579,0.0002127013,0.1112075
0001,2.5,23594.0,25.53208,0.002496831,4394.788,9825.113,300.4309786130907,1977.618,394.2777,18640.17,8.658362e+22,0.0001466099,0.0002304306,0.1125813
0001,2.5,23760.0,25.92429,0.002384892,4584.827,9761.654,301.1633182112764,1817.717,365.124,18486.01,8.371388e+22,0.0001490425,0.0002472464,0.1198786
0001,2.5,23901.0,26.31833,0.003313997,4759.9,9700.944,301.8470511989635,1705.314,340.7031,18372.07,7.857667e+22,0.0001598869,0.0002633421,0.1200302
0001,2.5,24068.0,26.71118,0.003094793,4919.018,9659.754,302.4789371354491,1573.928,320.9784,18357.67,7.553641e+22,0.0001706382,0.0002783565,0.1138523
0001,2.5,24229.0,27.10375,0.002863519,5065.28,9622.976,303.078418664938,1496.773,304.1345,18272.2,7.017982e+22,0.00017922,0.0002926707,0.1203524
0001,2.5,24382.0,27.49532,0.002626964,5204.434,9553.566,303.6681788723272,1466.641,288.2443,18061.01,6.492484e+22,0.0001972955,0.0003065937,0.1239917
0001,2.5,24512.0,27.88762,0.003576259,5334.49,9383.507,304.2384964355151,1417.696,271.3767,17868.19,5.946491e+22,0.0002185523,0.0003198716,0.1271742
0001,2.5,24670.0,28.2824,0.003116455,5443.394,9377.59,304.76668826960486,1320.067,261.2843,17844.16,5.408815e+22,0.0002355151,0.0003320286,0.1323056
0001,2.5,24816.0,28.67392,0.002754444,5548.606,9463.09,305.259235255995,1227.471,255.204,17898.88,5.096011e+22,0.000255772,0.0003430457,0.1230714
0001,2.5,24941.0,29.06827,0.003740363,5663.977,9389.448,305.7809462086843,1299.202,245.203,17656.75,4.762994e+22,0.0002697739,0.0003542706,0.13902
0001,2.5,25091.0,29.4579,0.003121415,5739.312,9156.118,306.26053143227546,1193.529,232.5586,17592.57,4.456164e+22,0.0002919043,0.0003642656,0.136575
0001,2.5,25226.0,29.85076,0.002514071,5823.64,9367.007,306.7077122488645,1114.251,232.2302,17686.92,4.123069e+22,0.0003142533,0.000373183,0.1278699
0001,2.5,25356.0,30.24613,0.003543021,5922.816,9285.429,307.19701879455715,1216.107,224.6997,17437.72,4.033812e+22,0.0003222124,0.0003823403,0.1443623
0001,2.5,25495.0,30.63874,0.002956243,5959.867,9108.34,307.62151652624743,1059.919,216.0644,17580.67,3.70718e+22,0.0003442033,0.000390049,0.1338864
0001,2.5,25611.0,31.0308,0.004013993,6056.927,9324.605,308.0686973428383,1112.986,217.1117,17445.63,3.603069e+22,0.0003521107,0.0003973825,0.1467801
0001,2.5,25754.0,31.42281,0.003191049,6097.353,9021.639,308.5126377187298,1104.656,206.4998,17294.43,3.509176e+22,0.0003649901,0.0004042433,0.1487327
0001,2.5,25860.0,31.81669,0.004547358,6150.12,9216.204,308.91121192482206,993.8706,208.0191,17462.43,3.395007e+22,0.0003725119,0.0004099431,0.1452715
0001,2.5,26008.0,32.20894,0.003427592,6220.86,9173.341,309.3583927414129,1112.48,204.2323,17211.26,3.307012e+22,0.0003838936,0.0004156074,0.1554129
0001,2.5,26133.0,32.60077,0.002649556,6223.961,9061.103,309.73104342190527,932.7328,199.5882,17461.69,3.187186e+22,0.0003939375,0.0004200812,0.1356317
0001,2.5,26257.0,32.99376,0.003660883,6318.284,9224.621,310.1717433570957,1098.457,201.1309,17202.17,3.328679e+22,0.0003939375,0.0004243796,0.1511647
0001,2.5,26386.0,33.38718,0.00296069,6293.533,8862.263,310.5508749189885,946.8942,191.653,17375.09,3.216869e+22,0.0004025068,0.0004278855,0.1363096
0001,2.5,26503.0,33.7791,0.003892903,6380.242,9229.932,310.97213220997946,1041.709,198.2866,17218.13,3.122238e+22,0.0004081535,0.0004307189,0.155269
0001,2.5,26635.0,34.17158,0.003089741,6349.855,8775.266,311.3674659753724,985.2105,187.4887,17205.47,3.018067e+22,0.0004144011,0.0004331016,0.1520519
0001,2.5,26747.0,34.56481,0.004135694,6419.876,9187.371,311.7595593000642,977.9126,195.576,17243.78,3.143028e+22,0.0004144011,0.0004346789,0.1508697
0001,2.5,26882.0,34.9576,0.003211284,6400.8,8884.755,312.16785482825617,1017.551,188.6375,17119.79,3.047938e+22,0.0004188897,0.0004358332,0.1559951
0001,2.5,26989.0,35.35146,0.004397288,6431.108,9141.807,312.54374594944966,935.5414,193.8909,17277.81,2.938024e+22,0.000422473,0.0004362847,0.1577776
0001,2.5,27129.0,35.74526,0.003343118,6437.842,8975.468,312.96176279974134,1044.839,190.4318,17090.78,3.080394e+22,0.0004215569,0.0004361321,0.1576508
0001,2.5,27230.0,36.13586,0.004693155,6431.121,9068.032,313.32469215813217,902.8298,192.6549,17318.65,2.969944e+22,0.0004223667,0.000435542,0.1435287
0001,2.5,27375.0,36.53048,0.003484771,6449.098,9067.573,313.75243033052357,1066.251,193.3114,17105.3,2.88777e+22,0.0004241108,0.0004340399,0.1698481
0001,2.5,27497.0,36.92074,0.002583752,6417.129,8996.273,314.1088788075176,888.7944,192.494,17369.82,3.018399e+22,0.0004213096,0.0004324568,0.1416564
0001,2.5,27621.0,37.31615,0.003667387,6447.024,9127.136,314.54633830200873,1088.273,196.6008,17156.02,2.925551e+22,0.0004220896,0.0004295765,0.1688636
0001,2.5,27750.0,37.70716,0.002995605,6390.793,8891.039,314.9092676604014,902.3821,192.6829,17435.8,3.072895e+22,0.0004184036,0.0004269788,0.1401469
0001,2.5,27867.0,38.10253,0.003917003,6419.482,9168.396,315.3467271548943,1093.594,200.671,17241.79,2.978809e+22,0.000413693,0.0004227603,0.1554367
0001,2.5,28004.0,38.49444,0.003164109,6347.663,8787.336,315.73882047958614,974.4437,194.166,17366.72,2.904274e+22,0.0004125271,0.0004187733,0.1602478
0001,2.5,28113.0,38.88756,0.004275264,6363.076,9178.388,316.1600777705771,1047.675,205.3232,17359.38,3.058322e+22,0.0004072476,0.0004136252,0.1526226
0001,2.5,28258.0,39.28011,0.003380216,6305.789,8838.045,316.5878159429685,1065.472,200.4456,17303.84,2.974653e+22,0.000399161,0.0004079862,0.1598858
0001,2.5,28390.0,39.67061,0.002830559,6281.505,9150.822,316.98639014906075,994.3213,210.5213,17502.89,3.139046e+22,0.000399161,0.0004021937,0.1493862
0001,2.5,28512.0,40.06427,0.003704873,6245.869,9043.429,317.44653272845244,1146.144,211.8932,17366.08,3.082984e+22,0.0003895483,0.0003948983,0.163623
0001,2.5,28655.0,40.45733,0.003132514,6184.038,9042.924,317.84834737524216,1004.571,215.5249,17671.27,3.251828e+22,0.0003826838,0.0003882178,0.1382284
0001,2.5,28789.0,40.8497,0.00233322,6150.152,9198.511,318.32145171743286,1178.13,224.2139,17540.62,3.195624e+22,0.0003712258,0.0003795826,0.1525536
0001,2.5,28918.0,41.24202,0.003504101,6082.964,8855.941,318.78483473752385,1150.525,220.9589,17568.48,3.3866e+22,0.0003712258,0.0003708337,0.1527431
0001,2.5,29065.0,41.63505,0.003070295,6015.313,9215.391,319.2320155541147,1114.946,235.5838,17788.06,3.362575e+22,0.0003586175,0.0003619121,0.1473112
0001,2.5,29209.0,42.02892,0.00273551,5957.38,9133.247,319.740764744005,1264.911,240.5368,17702.45,3.575381e+22,0.0003508239,0.0003512945,0.1482235
0001,2.5,29335.0,42.42134,0.003581089,5866.018,9057.783,320.23331173039514,1228.849,245.9742,17810.41,3.573908e+22,0.0003370209,0.0003406843,0.1503222
0001,2.5,29490.0,42.81457,0.003227003,5775.212,9281.939,320.7258587167853,1231.87,260.4489,18027.25,3.587936e+22,0.0003224894,0.000329697,0.1474321
0001,2.5,29644.0,43.20719,0.002991954,5688.486,9217.673,321.2799740764749,1375.656,268.9153,17995.65,3.846895e+22,0.00031441,0.0003170971,0.1469898
0001,2.5,29799.0,43.59891,0.002833482,5577.705,9116.289,321.8405703175631,1397.83,277.32,18044.57,3.913378e+22,0.0002913915,0.0003040964,0.1499085
0001,2.5,29957.0,43.99212,0.00273441,5465.198,9293.413,322.41088788075285,1417.989,295.6579,18239.33,4.239743e+22,0.0002835981,0.0002907592,0.1388597
0001,2.5,30118.0,44.38513,0.002679366,5332.935,9375.26,323.0006480881402,1475.276,313.289,18477.65,4.378046e+22,0.0002610775,0.0002767963,0.1345918
0001,2.5,30282.0,44.7772,0.002677303,5196.539,9359.471,323.65197666882705,1616.008,330.9834,18550.47,4.798376e+22,0.0002469047,0.0002615421,0.1295261
0001,2.5,30449.0,45.16964,0.002715471,5035.713,9353.642,324.33895009721346,1712.186,352.2935,18661.37,5.073745e+22,0.0002261454,0.000245551,0.1341417
0001,2.5,30619.0,45.56425,0.002807732,4865.301,9349.211,325.0712896953992,1829.877,377.8989,18815.75,5.672996e+22,0.0002140707,0.0002287852,0.1278237
0001,2.5,30816.0,45.95583,0.002388591,4667.76,9407.034,325.8554763447828,1948.14,411.3645,19009.82,6.173227e+22,0.0001857778,0.0002114491,0.1273798
0001,2.5,30994.0,46.34885,0.002651208,4447.408,9497.43,326.7077122488663,2121.441,454.2078,19257.49,6.807154e+22,0.0001658066,0.0001933167,0.1276943
0001,2.5,31200.0,46.74121,0.002520492,4208.803,9584.153,327.67336357744716,2407.252,509.0084,19338.22,7.776733e+22,0.0001486922,0.0001740472,0.1244829
0001,2.5,31416.0,47.13293,0.0004417026,3935.433,9689.705,328.7167854828258,2598.326,578.6669,19589.4,8.571807e+22,0.000131954,0.0001547459,0.1252492
0001,2.5,31648.0,47.52651,0.002337679,3632.579,9716.397,329.93519118600125,3034.519,667.4037,19817.01,9.647376e+22,0.0001216627,0.0001345008,0.1184913
0001,2.5,31901.0,47.91819,0.0006047731,3292.89,9816.203,331.3220998055731,3455.743,791.7351,20098.59,1.052493e+23,0.0001084171,0.0001144963,0.1187942
0001,2.5,32172.0,48.31139,0.0005876152,2921.477,9889.527,332.9941672067398,4165.223,963.291,20364.11,1.149041e+23,9.738841e-05,9.475378e-05,0.1207118
0001,2.5,32459.0,48.7042,0.002009893,2540.75,9954.571,335.0421257291,5100.908,1200.158,20642.01,1.282526e+23,9.103627e-05,7.649238e-05,0.114731
0001,2.5,32760.0,49.09808,0.001801926,2174.282,10036.99,337.57939079714924,6322.725,1502.531,20876.01,1.416327e+23,8.090294e-05,6.154238e-05,0.1162118
0001,2.5,33064.0,49.49066,0.001808718,1877.249,10113.33,340.65780946208724,7666.993,1798.725,21032.25,1.581963e+23,7.159463e-05,5.174785e-05,0.1160987
0001,2.5,33371.0,49.88326,0.00198571,1680.736,10174.63,344.17044718081706,8756.096,1980.601,21069.53,1.767427e+23,6.343517e-05,4.725191e-05,0.1139977
0001,2.5,33701.0,50.27598,0.001558073,1575.664,10206.89,347.89047310434216,9262.105,2052.142,21063.89,1.960815e+23,5.955495e-05,4.573822e-05,0.105457
0001,2.5,34037.0,50.66915,0.001885638,1506.622,10226.64,351.7206740116653,9546.392,2107.694,21058.33,2.1105e+23,5.513388e-05,4.461056e-05,0.1045861
0001,2.5,34417.0,51.06114,0.00127804,1433.717,10238.6,355.6902138690857,9890.103,2222.062,21051.3,2.250267e+23,5.13767e-05,4.234769e-05,0.1047941
0001,2.5,34827.0,51.45407,0.001256147,1329.248,10244.59,359.98379779649986,10691.7,2452.358,21099.42,2.394078e+23,4.840185e-05,3.836363e-05,0.1059773
0001,2.5,35240.0,51.84634,0.001575773,1186.607,10251.08,364.8606610499028,12149.39,2869.196,21180.53,2.548873e+23,4.562924e-05,3.276493e-05,0.1078044
0001,2.5,35629.0,52.24001,0.001845284,1028.684,10261.66,370.7290991574846,14621.49,3495.737,21271.67,2.71408e+23,4.320989e-05,2.686343e-05,0.1105854
0001,2.5,36012.0,52.63175,0.001221001,920.1588,10284.66,377.5664290343484,17027.16,3870.62,21309.01,2.852351e+23,4.02167e-05,2.428522e-05,0.1108656
0001,2.5,36379.0,53.02478,0.001680326,916.9874,10292.73,384.3713545042119,16956.78,3505.888,21242.95,2.999264e+23,3.882497e-05,2.686583e-05,0.09972394
0001,2.5,36763.0,53.41778,0.001058791,980.3824,10293.82,390.3434867141932,14875.89,3086.807,21150.2,3.105871e+23,3.725691e-05,3.055966e-05,0.09723065
0001,2.5,37154.0,53.81083,0.001304444,1033.018,10275.26,395.8101101749835,13617.17,2926.374,21102.61,3.200702e+23,3.620414e-05,3.219431e-05,0.0985046
0001,2.5,37545.0,54.20312,0.001671308,1035.689,10252.97,401.21840570317545,13470.86,2999.92,21097.46,3.290894e+23,3.551443e-05,3.132914e-05,0.1007451
0001,2.5,37933.0,54.59636,0.001535417,998.3673,10240.58,406.91186001296046,14187.82,3211.442,21132.71,3.361869e+23,3.47829e-05,2.920946e-05,0.102515
0001,2.5,38298.0,54.98945,0.001684186,960.7054,10232.81,412.97148412184106,15091.8,3358.393,21147.75,3.445012e+23,3.421914e-05,2.789635e-05,0.1025001
0001,2.5,38639.0,55.38268,0.001979513,962.5212,10227.2,419.060272197019,15169.38,3248.034,21125.84,3.525622e+23,3.353542e-05,2.88391e-05,0.09933293
0001,2.5,39316.0,56.16673,0.00198508,1098.319,10204.26,429.76668826960486,26667.94,2632.58,20999.91,3.682525e+23,3.20308e-05,3.557508e-05,0.09524156
0001,2.5,39674.0,56.55981,0.001186111,1175.333,10187.17,434.3713545042119,11472.55,2434.271,20933.91,3.745946e+23,3.151928e-05,3.843442e-05,0.09642236
0001,2.5,40035.0,56.95183,0.001023293,1217.108,10165.71,438.73946856772636,10884.51,2369.459,20911.94,3.790385e+23,3.121051e-05,3.941113e-05,0.0977434
0001,2.5,40036.0,56.95286,0.001074965,1217.157,10165.38,438.7524303305254,29.96799,2369.421,20911.51,3.790788e+23,3.121051e-05,3.941046e-05,0.09776042
0001,2.5,40420.0,57.34467,0.0008072193,1208.078,10148.53,443.13998703823745,10926.11,2445.191,20931.63,3.797882e+23,3.109984e-05,3.811621e-05,0.0995322
0001,2.5,40816.0,57.73898,0.001740356,1146.369,10132.46,447.8580686973419,11755.72,2677.251,20988.25,3.796037e+23,3.123847e-05,3.473012e-05,0.1016154
0001,2.5,41204.0,58.1312,0.001898633,1050.148,10127.6,453.1140635126376,13092.49,3058.28,21071.17,3.741658e+23,3.161719e-05,3.034956e-05,0.1047862
0001,2.5,41587.0,58.5231,0.001282038,960.5922,10133.14,459.0667530784194,14829.63,3419.365,21135.79,3.661956e+23,3.237488e-05,2.712645e-05,0.1048362
0001,2.5,42279.0,59.30857,0.00056785,963.3758,10138.2,471.3188593648738,30522.23,3096.446,21081.15,3.538806e+23,3.358162e-05,3.000299e-05,0.09659909
0001,2.5,42605.0,59.70237,0.00196739,1043.768,10119.31,476.6720674011667,13337.4,2756.583,21011.68,3.510461e+23,3.375699e-05,3.367787e-05,0.09513386
0001,2.5,42939.0,60.09482,0.001490222,1132.076,10100.96,481.4484769928713,11898.08,2502.389,20943.23,3.529428e+23,3.361719e-05,3.706327e-05,0.09530407
0001,2.5,43254.0,60.48811,0.001987477,1210.094,10076.41,485.8587167854839,10983.63,2323.581,20891.01,3.575208e+23,3.328333e-05,3.984236e-05,0.09586098
0001,2.5,43588.0,60.87967,0.00171698,1267.609,10056.47,489.98379779649986,10275.59,2214.33,20862.97,3.598444e+23,3.304456e-05,4.17407e-05,0.09667519
0001,2.5,43925.0,61.2734,0.001849598,1297.76,10037.44,494.0084251458211,10028.9,2174.415,20842.45,3.599018e+23,3.30542e-05,4.24322e-05,0.09788605
0001,2.5,44285.0,61.66565,0.001822253,1291.914,10021.85,498.02009073233967,9996.841,2217.201,20863.26,3.57197e+23,3.324248e-05,4.154275e-05,0.09902724
0001,2.5,44682.0,62.05791,0.0005345568,1243.423,10018.46,502.20674011665506,10424.94,2369.654,20905.78,3.548512e+23,3.344908e-05,3.883703e-05,0.1007862
0001,2.5,45098.0,62.45101,0.0009493507,1150.211,10011.36,506.8308489954634,11518.66,2671.45,20990.33,3.516185e+23,3.356073e-05,3.439024e-05,0.1038681
0001,2.5,45491.0,62.84505,0.00189959,1026.245,10008.83,512.2034996759558,13382.53,3156.188,21092.51,3.505885e+23,3.367673e-05,2.905362e-05,0.1063291
0001,2.5,45874.0,63.23745,0.001525715,914.4769,10017.5,518.4769928710302,15632.12,3649.449,21165.7,3.525348e+23,3.372159e-05,2.510667e-05,0.1066701
0001,2.5,46212.0,63.62898,0.001969584,870.2581,10023.02,525.2430330524949,16854.14,3665.949,21173.83,3.521832e+23,3.355382e-05,2.500607e-05,0.1022036
0001,2.5,46548.0,64.0226,0.001909984,917.5499,10023.69,531.5489306545678,15707.05,3210.453,21103.4,3.594111e+23,3.306277e-05,2.859972e-05,0.09559355
0001,2.5,46876.0,64.41468,0.0009565386,1025.886,10015.53,536.9053791315619,13341.73,2724.347,21003.15,3.730991e+23,3.178344e-05,3.373052e-05,0.0933229
0001,2.5,47194.0,64.80831,0.00195187,1146.502,9987.792,541.5489306545696,11573.27,2382.472,20919.25,3.988398e+23,2.980487e-05,3.850816e-05,0.09341687
0001,2.5,47529.0,65.20169,0.001970274,1237.53,9960.777,545.7290991574864,10410.28,2204.864,20850.01,4.102205e+23,2.88016e-05,4.152235e-05,0.09589175
0001,2.5,47907.0,65.59335,0.001182609,1274.372,9939.512,549.7051198963072,9901.161,2175.232,20848.83,4.139705e+23,2.856044e-05,4.200231e-05,0.09739316
0001,2.5,48344.0,65.98705,0.001632033,1242.042,9919.382,553.8237200259227,10260.66,2309.921,20881.53,4.133081e+23,2.854049e-05,3.945523e-05,0.1002167
0001,2.5,48944.0,66.37892,0.0008232071,1130.74,9913.589,558.3732987686326,11335.13,2693.324,20987.01,4.13001e+23,2.85148e-05,3.377532e-05,0.1042102
0001,2.5,49583.0,66.77241,0.001450464,939.0555,9911.908,564.0991574854179,14265.68,3592.749,21142.16,4.122192e+23,2.852328e-05,2.523891e-05,0.1110234
0001,2.5,50063.0,67.16444,0.001055682,705.4037,9925.226,572.3590408295531,20579.3,5600.29,21321.85,4.137566e+23,2.854299e-05,1.610337e-05,0.1238181
0001,2.5,50437.0,67.5567,0.0003840197,531.269,9946.047,585.1944264419963,31971.69,8072.212,21423.66,4.15892e+23,2.849143e-05,1.110147e-05,0.1311898
0001,2.5,50787.0,67.95005,0.001539724,547.674,9953.009,598.3311730395326,32721.77,5580.479,21329.51,4.164766e+23,2.834418e-05,1.620687e-05,0.09545147
0001,2.5,51116.0,68.34294,0.0008555541,742.0169,9945.428,606.1730395333761,19534.12,3469.053,21126.64,4.168606e+23,2.829832e-05,2.623821e-05,0.08446865
0001,2.5,51434.0,68.73554,0.001963201,964.2537,9904.503,611.6429034348675,13626.07,2666.191,20964.24,4.162115e+23,2.848765e-05,3.409087e-05,0.08770833
0001,2.5,51766.0,69.12846,0.001710296,1124.887,9862.499,616.1568373298778,11245.92,2334.627,20867.31,4.095783e+23,2.891504e-05,3.881061e-05,0.09245328
0001,2.5,52098.0,69.5208,0.001643112,1211.937,9826.872,620.2883992222942,10296.57,2217.633,20843.16,3.995172e+23,2.956906e-05,4.072653e-05,0.09611334
0001,2.5,52431.0,69.91346,0.001814415,1237.066,9800.757,624.3583927414129,10138.79,2231.04,20839.68,3.888162e+23,3.047962e-05,4.037239e-05,0.09835001
0001,2.5,52763.0,70.30663,0.001844539,1219.041,9784.523,628.541801685029,10418.18,2328.851,20882.21,3.801629e+23,3.113674e-05,3.860001e-05,0.1004171
0001,2.5,53377.0,71.09233,0.002095624,1174.594,9773.713,637.4368114063509,22163.04,2452.628,20932.34,3.708971e+23,3.183588e-05,3.659625e-05,0.1008556
0001,2.5,53680.0,71.48541,0.001593253,1213.959,9773.455,641.7790019442637,10815.01,2286.427,20893.62,3.717515e+23,3.18628e-05,3.927734e-05,0.09807105
0001,2.5,53962.0,71.87717,0.001934009,1302.424,9763.521,645.7161373946856,9805.275,2040.882,20806.1,3.759615e+23,3.161471e-05,4.399449e-05,0.09580779
0001,2.5,54243.0,72.27114,0.002052707,1411.306,9745.696,649.2514581983141,8806.176,1830.984,20717.91,3.842683e+23,3.083165e-05,4.898284e-05,0.09566851
0001,2.5,54523.0,72.66439,0.00215715,1506.397,9722.168,652.4724562540505,8023.851,1696.319,20652.13,3.962201e+23,2.982143e-05,5.276762e-05,0.09695602
0001,2.5,54826.0,73.05663,0.00202067,1564.532,9699.788,655.51847051199,7587.642,1638.462,20628.03,4.047605e+23,2.92454e-05,5.451575e-05,0.09781673
0001,2.5,55149.0,73.44823,0.00125364,1572.698,9683.044,658.5255994815288,7496.709,1657.461,20646.42,4.02178e+23,2.9483e-05,5.37944e-05,0.09888732
0001,2.5,55150.0,73.44948,0.001306647,1572.629,9682.694,658.5353208036304,24.76079,1657.579,20647.6,3.999908e+23,2.957276e-05,5.378862e-05,0.09912067
0001,2.5,55506.0,73.84242,0.001689001,1521.447,9667.434,661.6979909267666,7871.583,1769.016,20694.94,3.847418e+23,3.080768e-05,5.030203e-05,0.1011596
0001,2.5,56431.0,74.62735,0.0010203,1217.424,9672.106,669.3227478937133,18998.92,2520.97,20966.19,3.787402e+23,3.120799e-05,3.522591e-05,0.1077817
0001,2.5,56890.0,75.02048,0.001723547,981.117,9683.32,674.837977965004,13739.3,3528.139,21164.9,3.847382e+23,3.063882e-05,2.511387e-05,0.1155101
0001,2.5,57344.0,75.41316,0.001713154,768.6164,9705.501,682.6604018146463,19484.26,4898.904,21308.63,3.923955e+23,3.000126e-05,1.80443e-05,0.1216251
0001,2.5,57820.0,75.80548,0.001238304,666.9355,9730.109,691.8729747245634,22948.65,4944.074,21315.1,4.025083e+23,2.932569e-05,1.792203e-05,0.105442
0001,2.5,58295.0,76.19811,0.0007782106,661.1695,9739.953,700.4147764095924,21278.44,4480.543,21264.35,4.101181e+23,2.866525e-05,1.982727e-05,0.09634174
0001,2.5,58732.0,76.59072,0.001520092,665.6972,9724.419,708.596889176928,20386.66,4529.988,21250.63,4.201602e+23,2.810489e-05,1.95763e-05,0.09785842
0001,2.5,59152.0,76.98319,0.0005805332,654.9368,9710.806,717.180816591057,21385.11,4818.142,21260.77,4.299924e+23,2.74563e-05,1.836182e-05,0.1025725
